repo,number,title,state,merged,created_at,relations,url,important,score,topics
erigontech/erigon,9985,downloader: RecalcStates double-accounting fix,merged,True,2024-04-18,author,https://github.com/erigontech/erigon/pull/9985,1,3,State / domains / commitment; Snapshots / freezer / segments
erigontech/erigon,9984,downloader: RecalcStat to not expect that something downloading on synced node ,merged,True,2024-04-18,author,https://github.com/erigontech/erigon/pull/9984,1,2,Storage engine (MDBX/LMDB); Snapshots / freezer / segments
erigontech/erigon,9983,downloader torrent_create: print logs line about created amount,merged,True,2024-04-18,author,https://github.com/erigontech/erigon/pull/9983,1,2,Snapshots / freezer / segments
erigontech/erigon,9982,StageSenders: `--sync.loop.block.limit` support,merged,True,2024-04-18,author,https://github.com/erigontech/erigon/pull/9982,1,2,Storage engine (MDBX/LMDB); ETL / staged sync / pruning
erigontech/erigon,9980,"""erigon snapsots retire"": to build all files ",merged,True,2024-04-18,author,https://github.com/erigontech/erigon/pull/9980,1,3,Snapshots / freezer / segments
erigontech/erigon,9979,"""erigon snapsots retire"": to build all files",merged,True,2024-04-18,author,https://github.com/erigontech/erigon/pull/9979,1,3,Snapshots / freezer / segments
erigontech/erigon,9978,golangci-lint v1.57.2,merged,True,2024-04-18,author,https://github.com/erigontech/erigon/pull/9978,0,0,
erigontech/erigon,9970,opening domains/hsit/indices with corrupted files on disk,merged,True,2024-04-17,reviewed-by,https://github.com/erigontech/erigon/pull/9970,0,1,State / domains / commitment
erigontech/erigon,9965,e35: if finish < block_snaps then process this blocks without global rwtx ,merged,True,2024-04-17,author,https://github.com/erigontech/erigon/pull/9965,1,4,Isolation & transactions
erigontech/erigon,9962,Added downloader http handling and extended logging,merged,True,2024-04-16,reviewed-by,https://github.com/erigontech/erigon/pull/9962,0,1,Snapshots / freezer / segments
erigontech/erigon,9952,chore:fix typo,merged,True,2024-04-16,reviewed-by,https://github.com/erigontech/erigon/pull/9952,0,0,
erigontech/erigon,9951,beacon downloader: improve logging of hashes,merged,True,2024-04-16,author,https://github.com/erigontech/erigon/pull/9951,0,1,Snapshots / freezer / segments
erigontech/erigon,9948,Clarify decompressor opening errors,merged,True,2024-04-15,reviewed-by,https://github.com/erigontech/erigon/pull/9948,1,6,Compression / encoding
erigontech/erigon,9942,manifest-verify: allow `host.com/v2/manifest.txt`,merged,True,2024-04-15,author,https://github.com/erigontech/erigon/pull/9942,0,0,
erigontech/erigon,9941,"manifest-verify: if --webseed parameter is not empty, don't add default buckets",closed,False,2024-04-15,author,https://github.com/erigontech/erigon/pull/9941,1,3,Snapshots / freezer / segments
erigontech/erigon,9939,manifest-verify: skip non-seedable files ,merged,True,2024-04-15,author,https://github.com/erigontech/erigon/pull/9939,0,0,
erigontech/erigon,9938,e35: gasPool.Reset() add blob limit param,merged,True,2024-04-15,author,https://github.com/erigontech/erigon/pull/9938,0,0,
erigontech/erigon,9936,e35: more info about txnIdx,merged,True,2024-04-15,author,https://github.com/erigontech/erigon/pull/9936,0,1,Isolation & transactions
erigontech/erigon,9935,e35: remove `e3`/`e4` build tags and `make test3` targets ,merged,True,2024-04-15,author,https://github.com/erigontech/erigon/pull/9935,0,0,
erigontech/erigon,9932,Fix older logs pruning,merged,True,2024-04-13,reviewed-by,https://github.com/erigontech/erigon/pull/9932,0,1,ETL / staged sync / pruning
erigontech/erigon,9930,e3 etl collate history,merged,True,2024-04-12,reviewed-by,https://github.com/erigontech/erigon/pull/9930,1,3,ETL / staged sync / pruning
erigontech/erigon,9926,data races running TestMiningBenchmark (#8704),merged,True,2024-04-12,reviewed-by,https://github.com/erigontech/erigon/pull/9926,0,0,
erigontech/erigon,9925,qa tests: add snap download test workflow,merged,True,2024-04-12,reviewed-by,https://github.com/erigontech/erigon/pull/9925,0,0,
erigontech/erigon,9924,chore:fix typo,merged,True,2024-04-12,reviewed-by,https://github.com/erigontech/erigon/pull/9924,0,0,
erigontech/erigon,9923,grafana: disable staking ,merged,True,2024-04-12,author,https://github.com/erigontech/erigon/pull/9923,0,0,
erigontech/erigon,9921,renaming step2,merged,True,2024-04-12,author,https://github.com/erigontech/erigon/pull/9921,0,0,
erigontech/erigon,9920,renaming step2,merged,True,2024-04-12,author,https://github.com/erigontech/erigon/pull/9920,0,0,
erigontech/erigon,9917,release decompressor mmap on errors,merged,True,2024-04-11,reviewed-by,https://github.com/erigontech/erigon/pull/9917,1,9,Storage engine (MDBX/LMDB); Compression / encoding
erigontech/erigon,9914,silkworm: fix arm64 build (#9299),merged,True,2024-04-11,reviewed-by,https://github.com/erigontech/erigon/pull/9914,0,0,
erigontech/erigon,9913,Add kv.log pruning alongside logIndex prune,merged,True,2024-04-11,reviewed-by,https://github.com/erigontech/erigon/pull/9913,1,3,Indexing & perfect hashing; ETL / staged sync / pruning
erigontech/erigon,9912,up testify lib,merged,True,2024-04-11,author,https://github.com/erigontech/erigon/pull/9912,0,0,
erigontech/erigon,9911,up crypto lib version,merged,True,2024-04-11,author,https://github.com/erigontech/erigon/pull/9911,0,0,
erigontech/erigon,9909,EngineBlockDownloader: release tmptx and tmpdb earlier,closed,False,2024-04-11,author,https://github.com/erigontech/erigon/pull/9909,0,2,Isolation & transactions; Snapshots / freezer / segments
erigontech/erigon,9908,do not open corrupted file,merged,True,2024-04-10,reviewed-by,https://github.com/erigontech/erigon/pull/9908,0,0,
erigontech/erigon,9907,Updating sync stages metrics along with DB update,merged,True,2024-04-10,reviewed-by,https://github.com/erigontech/erigon/pull/9907,1,5,Storage engine (MDBX/LMDB); ETL / staged sync / pruning
erigontech/erigon,9906,fix race conditions,merged,True,2024-04-10,reviewed-by,https://github.com/erigontech/erigon/pull/9906,0,0,
erigontech/erigon,9905,fix torrent allocation and pice size mismatch,merged,True,2024-04-10,reviewed-by,https://github.com/erigontech/erigon/pull/9905,0,1,Snapshots / freezer / segments
erigontech/erigon,9904,Add cloudflare app firewall specific headers   ,merged,True,2024-04-10,reviewed-by,https://github.com/erigontech/erigon/pull/9904,0,0,
erigontech/erigon,9902,Chore: improve comments and readability with stageloop prune,merged,True,2024-04-10,reviewed-by,https://github.com/erigontech/erigon/pull/9902,1,2,ETL / staged sync / pruning
erigontech/erigon,9901,port some e35 renamings to devel,merged,True,2024-04-10,author,https://github.com/erigontech/erigon/pull/9901,0,0,
erigontech/erigon,9900,"Revert ""updateForkChoice: support --sync.loop.block.limit (#9315)""",merged,True,2024-04-10,author,https://github.com/erigontech/erigon/pull/9900,0,1,Storage engine (MDBX/LMDB)
erigontech/erigon,9899,"e35: v2 mainnet step 1408, bor-mainnet step 2464",merged,True,2024-04-10,author,https://github.com/erigontech/erigon/pull/9899,0,0,
erigontech/erigon,9894,"Engine API: NewPayload fails with a ""context canceled"" error when calling CurrentHeader/GetHeader (#9786)",merged,True,2024-04-09,reviewed-by,https://github.com/erigontech/erigon/pull/9894,0,0,
erigontech/erigon,9888,e35: more v2 files,merged,True,2024-04-09,author,https://github.com/erigontech/erigon/pull/9888,0,0,
erigontech/erigon,9879,E35: Fixed crash on first indexing,closed,False,2024-04-07,reviewed-by,https://github.com/erigontech/erigon/pull/9879,0,1,Indexing & perfect hashing
erigontech/erigon,9869,e35: bor-mainnet v2 files,merged,True,2024-04-05,author,https://github.com/erigontech/erigon/pull/9869,0,0,
erigontech/erigon,9868,downloader: `--seedbox` stopped to be self-driven,merged,True,2024-04-05,author,https://github.com/erigontech/erigon/pull/9868,0,1,Snapshots / freezer / segments
erigontech/erigon,9867,downloader: calling wrong url to download .torrent,merged,True,2024-04-05,author,https://github.com/erigontech/erigon/pull/9867,1,2,Snapshots / freezer / segments
erigontech/erigon,9862,e35: discard commitment history flag,merged,True,2024-04-04,author,https://github.com/erigontech/erigon/pull/9862,1,4,Isolation & transactions; State / domains / commitment
erigontech/erigon,9861,chore:fix typo,merged,True,2024-04-04,reviewed-by,https://github.com/erigontech/erigon/pull/9861,0,0,
erigontech/erigon,9857,"exitCode 1 when got webseed errs, added report overview in the end",merged,True,2024-04-03,reviewed-by,https://github.com/erigontech/erigon/pull/9857,1,3,Snapshots / freezer / segments
erigontech/erigon,9853, check webseeds has files declared in manifest,merged,True,2024-04-02,reviewed-by,https://github.com/erigontech/erigon/pull/9853,1,3,Snapshots / freezer / segments
erigontech/erigon,9849,bor-mainnet 54.6M: including missed borevents files ,merged,True,2024-04-01,author,https://github.com/erigontech/erigon/pull/9849,0,0,
erigontech/erigon,9844,Diagnostics cancel context fix,merged,True,2024-03-31,reviewed-by,https://github.com/erigontech/erigon/pull/9844,0,0,
erigontech/erigon,9838,[wip] do not write history to WAL when `history.dontProduceFiles=true`,closed,False,2024-03-28,reviewed-by,https://github.com/erigontech/erigon/pull/9838,0,0,
erigontech/erigon,9833,"Revert ""updateForkChoice: support --sync.loop.block.limit (#9315)""",merged,True,2024-03-28,reviewed-by,https://github.com/erigontech/erigon/pull/9833,0,1,Storage engine (MDBX/LMDB)
erigontech/erigon,9831,support: add --pprof flag (same as in erigon),merged,True,2024-03-28,author,https://github.com/erigontech/erigon/pull/9831,0,0,
erigontech/erigon,9828,added resources usage stats,merged,True,2024-03-27,reviewed-by,https://github.com/erigontech/erigon/pull/9828,0,0,
erigontech/erigon,9816,metrics: Add logging to other binaries,merged,True,2024-03-27,reviewed-by,https://github.com/erigontech/erigon/pull/9816,0,0,
erigontech/erigon,9814,etl: make `SortAndFlushInBackground` feature optional ,merged,True,2024-03-27,author,https://github.com/erigontech/erigon/pull/9814,0,1,Storage engine (MDBX/LMDB)
erigontech/erigon,9813,metrics: Fix conversion unit,merged,True,2024-03-27,reviewed-by,https://github.com/erigontech/erigon/pull/9813,0,0,
erigontech/erigon,9812,removed returning an error for send func,merged,True,2024-03-26,reviewed-by,https://github.com/erigontech/erigon/pull/9812,0,0,
erigontech/erigon,9807,mdbx: call global func only for chandb ,merged,True,2024-03-26,author,https://github.com/erigontech/erigon/pull/9807,1,3,Storage engine (MDBX/LMDB)
erigontech/erigon,9806,[wip][discuss] downloader: increase default net chunk size,closed,False,2024-03-26,author+reviewed-by,https://github.com/erigontech/erigon/pull/9806,0,1,Snapshots / freezer / segments
erigontech/erigon,9805,downloader: to show more gradual progress when re-hashing/verying files,merged,True,2024-03-26,author,https://github.com/erigontech/erigon/pull/9805,0,1,Snapshots / freezer / segments
erigontech/erigon,9804,downloader: when torrent added to lib and metadata resolved - already too late checking for whitelist. need check before adding to lib,merged,True,2024-03-26,author,https://github.com/erigontech/erigon/pull/9804,1,2,Snapshots / freezer / segments
erigontech/erigon,9802,retry make canonical bodies in case of txnums  append gap,merged,True,2024-03-25,reviewed-by,https://github.com/erigontech/erigon/pull/9802,1,4,Isolation & transactions
erigontech/erigon,9797,update snaps dep version ,merged,True,2024-03-25,author,https://github.com/erigontech/erigon/pull/9797,0,0,
erigontech/erigon,9791,qa-tests: fix path of result file,merged,True,2024-03-22,reviewed-by,https://github.com/erigontech/erigon/pull/9791,0,0,
erigontech/erigon,9787,dvovk/bodies collect,merged,True,2024-03-22,reviewed-by,https://github.com/erigontech/erigon/pull/9787,0,0,
erigontech/erigon,9782,downloader: manual .lock remove may lead to race and creation of data files without .torrent,merged,True,2024-03-22,author+reviewed-by,https://github.com/erigontech/erigon/pull/9782,1,2,Snapshots / freezer / segments
erigontech/erigon,9781,e35: commit prune batch - to allow pages in FreeList re-use by next prune batch,merged,True,2024-03-22,author,https://github.com/erigontech/erigon/pull/9781,1,6,Storage engine (MDBX/LMDB); Isolation & transactions; ETL / staged sync / pruning
erigontech/erigon,9769,move backup pkg to erigon-lib,merged,True,2024-03-20,author,https://github.com/erigontech/erigon/pull/9769,0,0,
erigontech/erigon,9768,e35: prune warmup exact table instead of whole db,merged,True,2024-03-20,author,https://github.com/erigontech/erigon/pull/9768,0,1,ETL / staged sync / pruning
erigontech/erigon,9766,Added blob sidecars snapshots for sepolia,merged,True,2024-03-19,reviewed-by,https://github.com/erigontech/erigon/pull/9766,1,2,Snapshots / freezer / segments
erigontech/erigon,9763,diagnostics: protect Send from panic ,merged,True,2024-03-19,reviewed-by,https://github.com/erigontech/erigon/pull/9763,0,0,
erigontech/erigon,9762,added command to verify remote manifests from webseeds,merged,True,2024-03-19,reviewed-by,https://github.com/erigontech/erigon/pull/9762,1,3,Snapshots / freezer / segments
erigontech/erigon,9756,[wip] Downloader: stay passive - start download only after Erigon's request ,closed,False,2024-03-19,author,https://github.com/erigontech/erigon/pull/9756,0,1,Snapshots / freezer / segments
erigontech/erigon,9754,metrics: Fix smaps unit,merged,True,2024-03-19,reviewed-by,https://github.com/erigontech/erigon/pull/9754,0,0,
erigontech/erigon,9753,RPC: close `tx.Prefix` iterator for early release memory,merged,True,2024-03-19,author,https://github.com/erigontech/erigon/pull/9753,0,0,
erigontech/erigon,9752,downloader: don't skip webseed if .torrent file exists (because download maybe not completed yet),merged,True,2024-03-19,author,https://github.com/erigontech/erigon/pull/9752,1,5,Snapshots / freezer / segments
erigontech/erigon,9751,ots: fix GetBlockDetails rewards calculation on post-merge blocks,closed,False,2024-03-19,reviewed-by,https://github.com/erigontech/erigon/pull/9751,0,1,Snapshots / freezer / segments
erigontech/erigon,9748,dvovk/headers info,merged,True,2024-03-18,reviewed-by,https://github.com/erigontech/erigon/pull/9748,0,0,
erigontech/erigon,9744,Addition checks to avoid web client processing if its not initialized,merged,True,2024-03-18,reviewed-by,https://github.com/erigontech/erigon/pull/9744,0,0,
erigontech/erigon,9742,[wip] Snapshot Baselines,closed,False,2024-03-18,reviewed-by,https://github.com/erigontech/erigon/pull/9742,0,1,Snapshots / freezer / segments
erigontech/erigon,9740,e35: restore lost webseeds urls,merged,True,2024-03-18,author,https://github.com/erigontech/erigon/pull/9740,1,3,Snapshots / freezer / segments
erigontech/erigon,9736,"downloader: fallback to webDownloadClient, but only if it's enabled",merged,True,2024-03-18,author,https://github.com/erigontech/erigon/pull/9736,0,1,Snapshots / freezer / segments
erigontech/erigon,9733,Fix LogIndex Prune,merged,True,2024-03-17,reviewed-by,https://github.com/erigontech/erigon/pull/9733,1,2,Indexing & perfect hashing; ETL / staged sync / pruning
erigontech/erigon,9731,Caplin: Fixed sepolia not creating torrents for Caplin,merged,True,2024-03-16,reviewed-by,https://github.com/erigontech/erigon/pull/9731,0,1,Snapshots / freezer / segments
erigontech/erigon,9727,snapshots: fix system tx hash in transactions indexes,merged,True,2024-03-16,reviewed-by,https://github.com/erigontech/erigon/pull/9727,1,5,Isolation & transactions; Snapshots / freezer / segments; Indexing & perfect hashing
erigontech/erigon,9726,qa-tests: some fixes,merged,True,2024-03-16,reviewed-by,https://github.com/erigontech/erigon/pull/9726,0,0,
erigontech/erigon,9725,Bumped BLS version,merged,True,2024-03-15,reviewed-by,https://github.com/erigontech/erigon/pull/9725,0,0,
erigontech/erigon,9724,Add torrentDownload to default downloader case,merged,True,2024-03-15,reviewed-by,https://github.com/erigontech/erigon/pull/9724,1,2,Snapshots / freezer / segments
erigontech/erigon,9719,1 seed for all block indices,merged,True,2024-03-15,author+reviewed-by,https://github.com/erigontech/erigon/pull/9719,0,0,
erigontech/erigon,9717,Additional downloader error checks and comments,merged,True,2024-03-14,reviewed-by,https://github.com/erigontech/erigon/pull/9717,0,1,Snapshots / freezer / segments
erigontech/erigon,9715,cl: atomic progress and finish fields,merged,True,2024-03-14,author,https://github.com/erigontech/erigon/pull/9715,0,1,Isolation & transactions
erigontech/erigon,9714,downloader: lost progress log,merged,True,2024-03-14,author,https://github.com/erigontech/erigon/pull/9714,0,1,Snapshots / freezer / segments
erigontech/erigon,9713,downloader: got sigbus on writemap,merged,True,2024-03-14,author,https://github.com/erigontech/erigon/pull/9713,0,1,Snapshots / freezer / segments
erigontech/erigon,9706,qa tests: save test results and fix bugs,merged,True,2024-03-13,reviewed-by,https://github.com/erigontech/erigon/pull/9706,0,0,
erigontech/erigon,9703,Refactor calls of filehashbytes,merged,True,2024-03-13,reviewed-by,https://github.com/erigontech/erigon/pull/9703,0,0,
erigontech/erigon,9700,downloader: faster `addTorrentFilesFromDisk`,merged,True,2024-03-13,author,https://github.com/erigontech/erigon/pull/9700,1,2,Snapshots / freezer / segments
erigontech/erigon,9698,[wip] test go1.20 drop ci,closed,False,2024-03-13,author,https://github.com/erigontech/erigon/pull/9698,0,0,
erigontech/erigon,9697,e35: enable caplin tests,merged,True,2024-03-13,author,https://github.com/erigontech/erigon/pull/9697,0,0,
erigontech/erigon,9696,e35: enable txpool tests,merged,True,2024-03-13,author,https://github.com/erigontech/erigon/pull/9696,0,0,
erigontech/erigon,9695,e35: enable txpool tests,closed,False,2024-03-13,author,https://github.com/erigontech/erigon/pull/9695,0,0,
erigontech/erigon,9692,Fix rclone start-up logs to be less confusing,merged,True,2024-03-12,reviewed-by,https://github.com/erigontech/erigon/pull/9692,0,0,
erigontech/erigon,9691,Shortening body encode/decode RLP code,merged,True,2024-03-12,reviewed-by,https://github.com/erigontech/erigon/pull/9691,1,5,Compression / encoding
erigontech/erigon,9689,Fixes to re-download changed files with verify,merged,True,2024-03-12,reviewed-by,https://github.com/erigontech/erigon/pull/9689,0,0,
erigontech/erigon,9686,Allow safe/finalized for eth_getLogs,merged,True,2024-03-12,reviewed-by,https://github.com/erigontech/erigon/pull/9686,0,0,
erigontech/erigon,9684,support `--sync.loop.block.limit` in newHeads notification,merged,True,2024-03-12,author,https://github.com/erigontech/erigon/pull/9684,0,1,Storage engine (MDBX/LMDB)
erigontech/erigon,9683,moved disk collection info to separate file,merged,True,2024-03-11,reviewed-by,https://github.com/erigontech/erigon/pull/9683,0,0,
erigontech/erigon,9672,metrics: Restore disk statistics,merged,True,2024-03-11,reviewed-by,https://github.com/erigontech/erigon/pull/9672,0,0,
erigontech/erigon,9669,downloader: can't afford re-read all files on each startup,closed,False,2024-03-11,author,https://github.com/erigontech/erigon/pull/9669,0,1,Snapshots / freezer / segments
erigontech/erigon,9667,Use pointer receiver type because of `atomic.Value`,merged,True,2024-03-10,reviewed-by,https://github.com/erigontech/erigon/pull/9667,0,1,Isolation & transactions
erigontech/erigon,9663,downloader: dont delete torrent files,merged,True,2024-03-10,author,https://github.com/erigontech/erigon/pull/9663,1,2,Snapshots / freezer / segments
erigontech/erigon,9662,downloader: addFromDisk method must not skip things,closed,False,2024-03-10,author,https://github.com/erigontech/erigon/pull/9662,0,1,Snapshots / freezer / segments
erigontech/erigon,9661,snaps: fix lost file path ,merged,True,2024-03-10,author,https://github.com/erigontech/erigon/pull/9661,0,0,
erigontech/erigon,9660,downloader: fix `noMetadataYet` logs,merged,True,2024-03-10,author,https://github.com/erigontech/erigon/pull/9660,0,1,Snapshots / freezer / segments
erigontech/erigon,9659,downloader: disable webDownloadClient - feature not ready yet ,merged,True,2024-03-10,author,https://github.com/erigontech/erigon/pull/9659,0,1,Snapshots / freezer / segments
erigontech/erigon,9657,downloader: revert BytesComplete variable logic,closed,False,2024-03-10,author,https://github.com/erigontech/erigon/pull/9657,0,1,Snapshots / freezer / segments
erigontech/erigon,9653,GossipManager: grpc stream reconnect and wait for remote server start ,merged,True,2024-03-09,author,https://github.com/erigontech/erigon/pull/9653,0,0,
erigontech/erigon,9652,downloader: `stats.Completed == true` too early ,merged,True,2024-03-09,author,https://github.com/erigontech/erigon/pull/9652,0,1,Snapshots / freezer / segments
erigontech/erigon,9651,"EthereumExecutionModule: nil-ptr fix, right err check",merged,True,2024-03-09,author,https://github.com/erigontech/erigon/pull/9651,0,0,
erigontech/erigon,9650,Downloader: don't show for user same non-important warning many times,merged,True,2024-03-09,author,https://github.com/erigontech/erigon/pull/9650,0,1,Snapshots / freezer / segments
erigontech/erigon,9649,remove debug prints,merged,True,2024-03-09,author,https://github.com/erigontech/erigon/pull/9649,0,0,
erigontech/erigon,9648,e35: lost e3 file names while fileInfo parse,merged,True,2024-03-09,author,https://github.com/erigontech/erigon/pull/9648,0,0,
erigontech/erigon,9644,Remove println,merged,True,2024-03-08,author,https://github.com/erigontech/erigon/pull/9644,0,0,
erigontech/erigon,9643,[E3] Compute infohash before creating .torrent file from webseeds,closed,False,2024-03-08,reviewed-by,https://github.com/erigontech/erigon/pull/9643,1,4,Snapshots / freezer / segments
erigontech/erigon,9642,Compute infohash before creating .torrent file from webseeds,merged,True,2024-03-08,reviewed-by,https://github.com/erigontech/erigon/pull/9642,1,4,Snapshots / freezer / segments
erigontech/erigon,9641,rpc: trace_transaction return error if block is non-canonical,merged,True,2024-03-08,author+reviewed-by,https://github.com/erigontech/erigon/pull/9641,0,1,Isolation & transactions
erigontech/erigon,9640,assert on bodies file,merged,True,2024-03-08,author,https://github.com/erigontech/erigon/pull/9640,0,0,
erigontech/erigon,9639,downloader: don't download files if .lock exists,merged,True,2024-03-08,author,https://github.com/erigontech/erigon/pull/9639,0,1,Snapshots / freezer / segments
erigontech/erigon,9638,retire blocks: pre-check if db has enough data to build files,merged,True,2024-03-08,author+reviewed-by,https://github.com/erigontech/erigon/pull/9638,1,3,Snapshots / freezer / segments
erigontech/erigon,9637,downloader: unlimited rate - must set right burst size anyway. ,merged,True,2024-03-08,author,https://github.com/erigontech/erigon/pull/9637,0,1,Snapshots / freezer / segments
erigontech/erigon,9636,downloader: check exiting while downloading,merged,True,2024-03-07,reviewed-by,https://github.com/erigontech/erigon/pull/9636,0,1,Snapshots / freezer / segments
erigontech/erigon,9627,Don't add last local transaction to txpool if err,merged,True,2024-03-07,reviewed-by,https://github.com/erigontech/erigon/pull/9627,0,1,Isolation & transactions
erigontech/erigon,9624,downloader: verify only files which already exist on disk (don't wait others),merged,True,2024-03-07,author,https://github.com/erigontech/erigon/pull/9624,0,1,Snapshots / freezer / segments
erigontech/erigon,9623,better retire logs,merged,True,2024-03-07,author,https://github.com/erigontech/erigon/pull/9623,1,3,Snapshots / freezer / segments
erigontech/erigon,9622,better retire logs,closed,False,2024-03-07,author,https://github.com/erigontech/erigon/pull/9622,1,3,Snapshots / freezer / segments
erigontech/erigon,9621,print debug log about `Unexpected header` only once - if parent blockNum match ,merged,True,2024-03-07,author,https://github.com/erigontech/erigon/pull/9621,0,0,
erigontech/erigon,9620,Less crowded trace logs,merged,True,2024-03-07,author,https://github.com/erigontech/erigon/pull/9620,0,0,
erigontech/erigon,9619,polygon: don't use bytes after tx.Rollback(),merged,True,2024-03-07,author,https://github.com/erigontech/erigon/pull/9619,0,1,Isolation & transactions
erigontech/erigon,9618,e35: SharedDomains - to not panic,merged,True,2024-03-07,author,https://github.com/erigontech/erigon/pull/9618,0,1,State / domains / commitment
erigontech/erigon,9617,e35: mdbx v0_12_10,merged,True,2024-03-07,author,https://github.com/erigontech/erigon/pull/9617,1,3,Storage engine (MDBX/LMDB)
erigontech/erigon,9616,debug_traceBlockByHash: reject non-canonical hash,merged,True,2024-03-07,author,https://github.com/erigontech/erigon/pull/9616,0,0,
erigontech/erigon,9615,mdbx: close cursor in ListDBI method,merged,True,2024-03-07,author,https://github.com/erigontech/erigon/pull/9615,1,3,Storage engine (MDBX/LMDB)
erigontech/erigon,9608,EngineBlockDownloader to not pass http-request-ctx in unbounded goroutines ,merged,True,2024-03-06,author,https://github.com/erigontech/erigon/pull/9608,1,2,Isolation & transactions; Snapshots / freezer / segments
erigontech/erigon,9607,e35: EngineBlockDownloader to not pass http-request-ctx in unbounded goroutines ,merged,True,2024-03-06,author,https://github.com/erigontech/erigon/pull/9607,1,2,Isolation & transactions; Snapshots / freezer / segments
erigontech/erigon,9604,[dbg] e35: merge devel,merged,True,2024-03-06,author,https://github.com/erigontech/erigon/pull/9604,0,1,Snapshots / freezer / segments
erigontech/erigon,9598,qa tests: add tip-tracking test,merged,True,2024-03-05,reviewed-by,https://github.com/erigontech/erigon/pull/9598,0,0,
erigontech/erigon,9588,nil ptr `bor.close()`,merged,True,2024-03-05,author,https://github.com/erigontech/erigon/pull/9588,0,0,
erigontech/erigon,9587,downloader: deadlock downloadsMutex,merged,True,2024-03-05,author,https://github.com/erigontech/erigon/pull/9587,0,1,Snapshots / freezer / segments
erigontech/erigon,9586,downloader: move webseed discover to mainLoop #9583,merged,True,2024-03-05,author,https://github.com/erigontech/erigon/pull/9586,1,4,Snapshots / freezer / segments
erigontech/erigon,9585,downloader: --verify to not use mmap. add more concurrency,merged,True,2024-03-05,author,https://github.com/erigontech/erigon/pull/9585,1,4,Storage engine (MDBX/LMDB); Snapshots / freezer / segments
erigontech/erigon,9583,downloader: move webseed discover to mainLoop,merged,True,2024-03-05,author,https://github.com/erigontech/erigon/pull/9583,1,4,Snapshots / freezer / segments
erigontech/erigon,9582,downloader: --verify to not use mmap. add more concurrency. ,merged,True,2024-03-05,author,https://github.com/erigontech/erigon/pull/9582,1,4,Storage engine (MDBX/LMDB); Snapshots / freezer / segments
erigontech/erigon,9577,chore(core/vm): use math.MaxUint64 replace 0xffffffffffffffff  for clarity,merged,True,2024-03-04,reviewed-by,https://github.com/erigontech/erigon/pull/9577,0,0,
erigontech/erigon,9572,increase chaindata dirtyspace ,merged,True,2024-03-03,author,https://github.com/erigontech/erigon/pull/9572,1,3,Storage engine (MDBX/LMDB)
erigontech/erigon,9567,torrent_create: support 500K files,merged,True,2024-03-02,author,https://github.com/erigontech/erigon/pull/9567,0,1,Snapshots / freezer / segments
erigontech/erigon,9566,e35: torrent_create for 500K files,merged,True,2024-03-02,author,https://github.com/erigontech/erigon/pull/9566,0,1,Snapshots / freezer / segments
erigontech/erigon,9559,e35: rename salt.txt to salt-state.txt (will add salt-blocks.txt in next PR),merged,True,2024-03-01,author,https://github.com/erigontech/erigon/pull/9559,0,1,State / domains / commitment
erigontech/erigon,9558,"""integration warmup"": open db in asccede mode - to allow run it without erigon shutdown",merged,True,2024-03-01,author,https://github.com/erigontech/erigon/pull/9558,0,0,
erigontech/erigon,9557,fix merge-conflict in devel,merged,True,2024-03-01,author,https://github.com/erigontech/erigon/pull/9557,0,1,Snapshots / freezer / segments
erigontech/erigon,9556,Can't download preverified file,merged,True,2024-03-01,author,https://github.com/erigontech/erigon/pull/9556,0,0,
erigontech/erigon,9555,print gaps in files to debug logs,merged,True,2024-03-01,author,https://github.com/erigontech/erigon/pull/9555,0,0,
erigontech/erigon,9554,e35: print in debug logs if gap in snapshots detected,merged,True,2024-03-01,author,https://github.com/erigontech/erigon/pull/9554,1,2,Snapshots / freezer / segments
erigontech/erigon,9552,turbo/jsonrpc: handle panics due to missed block==nil checks,merged,True,2024-02-29,reviewed-by,https://github.com/erigontech/erigon/pull/9552,0,0,
erigontech/erigon,9542,e35: fallback to remote heimdall if 0 events in db ,merged,True,2024-02-29,author,https://github.com/erigontech/erigon/pull/9542,0,0,
erigontech/erigon,9541,e35: fallback to remote heimdall if 0 events in db,closed,False,2024-02-29,author,https://github.com/erigontech/erigon/pull/9541,0,0,
erigontech/erigon,9540,bor: BorStartEventID support snapshots,merged,True,2024-02-29,author,https://github.com/erigontech/erigon/pull/9540,1,2,Snapshots / freezer / segments
erigontech/erigon,9539,e35: disable snap-lock.json because it's not compatible with never-ending-merge of .kv files ,merged,True,2024-02-29,author,https://github.com/erigontech/erigon/pull/9539,0,1,Snapshots / freezer / segments
erigontech/erigon,9533,E35 replace values in commitment,merged,True,2024-02-28,reviewed-by,https://github.com/erigontech/erigon/pull/9533,1,4,Isolation & transactions; State / domains / commitment
erigontech/erigon,9532,metrics: Readable memory values,merged,True,2024-02-28,reviewed-by,https://github.com/erigontech/erigon/pull/9532,0,0,
erigontech/erigon,9528,Retain receipts pruning default on upgrade,merged,True,2024-02-27,reviewed-by,https://github.com/erigontech/erigon/pull/9528,0,1,ETL / staged sync / pruning
erigontech/erigon,9525,added check for smlynk,merged,True,2024-02-27,reviewed-by,https://github.com/erigontech/erigon/pull/9525,0,0,
erigontech/erigon,9524,e35: remove locality idx,merged,True,2024-02-27,author,https://github.com/erigontech/erigon/pull/9524,0,0,
